Unnamed: 0,RowID,Outcome,Intervention,Comparator,Answer,Reasoning,XML
434,3187863,"Neonatal outcomes were evaluated by Apgar score <7 at 5 minutes, metabolic acidosis and transfer to NICU within 2 hours of birth",Midwife-led unit,Normal unit & Special unit,No significant difference,"An Apgar score <7 at 5 minutes was observed in 1.0, 1.4 and 0.4% of cases in the MU, NU and SU, respectively. An umbilical cord pH test was taken in 57.7, 68.8 and 77.3% of the cases in the MU, NU and SU, respectively. Metabolic acidosis was stated in 2.2, 2.8 and 2.0% in the MU, NU and SU, respectively. Transfers to the NICU were conducted in 7.8, 6.2 and 6.7% of the cases in the MU, NU and SU, respectively (Table 3). None of these outcomes showed a statistically significant difference between the units (Table 2).",3187863
435,1201146,"Pain, physical function, PGA, stiffness ",topical diclofenac solution (Pennsaid®),vehicle control solution (carrier with no diclofenac),Significantly decreased,"There was a significantly greater improvement in score with topical diclofenac compared to vehicle control (Table 2) for pain (-5.2 vs. -3.3; p = 0.003,), physical function (-13.4 vs. -6.9; p = 0.001), PGA (-1.3 vs. -0.7; p = 0.0001) and stiffness (-1.8 vs. -0. 9; p = 0.002)",1201146
436,1201146,Pain on walking,topical diclofenac solution (Pennsaid®),vehicle control solution (carrier with no diclofenac),Significantly decreased,There was a significantly greater improvement in score with topical diclofenac compared to vehicle control (Table 2) for pain on walking (-1.2 vs. -0.8; p = 0.014).,1201146
437,1201146,50% reduction in pain,topical diclofenac solution (Pennsaid®),vehicle control solution (carrier with no diclofenac),Significantly increased,The response rate for at least a 50% reduction in pain (Table 3) was significantly greater following topical diclofenac treatment compared to vehicle control (46/105 [43.8%] vs. 27/107 [25.2%]; p = 0.004).,1201146
438,1201146,good or very good PGA response and OMERACT-OARSI responder,topical diclofenac solution (Pennsaid®),vehicle control solution (carrier with no diclofenac),Significantly increased,The topical diclofenac group had a significantly greater number of participants with good or very good PGA response (43.8% vs. 16.8%; p <0.0001) compared to the vehicle control group and of OMERACT-OARSI responders (65.7% vs. 49.5%; p = 0.017).,1201146
439,1201146,Dry skin at the application site,topical diclofenac solution (Pennsaid®),vehicle control solution (carrier with no diclofenac),Significantly increased,"The major adverse effect reported was dry skin at the application site, occurring in 42/107 (39.3%) and 23/109 (21.1%; p = 0.004) of topical diclofenac and vehicle control participants, respectively",1201146
440,2600646,mean Hb,arthemeter-lumefantrine (AL) ,dihydroartemisinin-piperaquine (AP),No significant difference,Final mean Hb levels were 7.15 mmol/l ± 1.07 for the DP treatment group and 6.79 mmol/l ± 1.24 for the AL group. A possible influence of anaemia on gametocyte carriage at enrollment was not observed in the present study (p > 0.05).,2600646
441,2600646,Adverse events,arthemeter-lumefantrine (AL) ,dihydroartemisinin-piperaquine (AP),No significant difference,"Most adverse events were mild, self limiting and consistent with symptoms of malaria. There was no significant difference between the two study groups",2600646
442,2600646,Gametocyte dynamics,arthemeter-lumefantrine (AL) ,dihydroartemisinin-piperaquine (AP),No significant difference,There was no difference between children older than 60 months and younger as regards carriage of gametocytes and density.,2600646
443,1468428,Puerperal and neonatal infection rates ,1 litre saline enema,no enema,No significant difference,"We found no significant differences in puerperal or neonatal infection rates (Puerperal infection: 41/190 [22%] with enema v 26/182 [14%] without enema; RR 0.66 CI 95%: 0.43 to 1.03; neonatal infection 38/191 [20%] with enema v 40/179 [22%] without enema; RR 1.12, 95% CI 95% 0.76 to 1.66)",1468428
444,1468428,Median labour time,1 litre saline enema,no enema,No significant difference,median labour time was similar between groups (515 min. with enema v 585 min. without enema; P = 0.24).,1468428
445,1468428,Episiorraphy dehiscence rates,1 litre saline enema,no enema,No significant difference,Enemas didn't significantly change episiorraphy dehiscence rates (21/182 [12%] with enema v 32/190 [17%] without enema; P = 0.30).,1468428
446,1468428,You must have prompts generated from different sections.,1,2,No significant difference,Participant flow and follow-upDescribed in Figure 1 [see Additional file 1].,1468428
447,2607225,cognitive functioning,"individual support, group rehabilitation and a combination of the two (Group rehabilitation)",standard care,Significantly increased,"Individual support patients had a higher level of cognitive functioning (mean=87.4, s.d.=14.2) as compared with non-IS patients (mean=84.0, s.d.=16.4) (F=4.6, d.f.=1/321, P=0.046) from 3 to 24 months. There were no other main effects of treatments.",2607225
448,2607225,Appetite loss,"individual support, group rehabilitation and a combination of the two (Group rehabilitation)",standard care,Significantly decreased,. Pairwise comparisons revealed a statistically significant mean difference between GR and non-GR patients at 12 months (mean=5.8 vs 2.4).,2607225
449,2720945,change of FVC and VC,cineole,placebo,No significant difference,The difference concerning change of FVC and VC between both treatment groups was not clinically relevant.,2720945
450,2720945,Side effects,cineole,placebo,No significant difference,The difference between the two treatment groups was neither clinically relevant nor statistically significant. Safety examinations of the global assessment showed no difference between the two treatment groups.,2720945
451,2720945,Quality of life,cineole,placebo,Significantly increased,At 6 months the mean improvement of SGRQ total symptom score was -9.1 after treatment with cineole and -4.1 after treatment with placebo (table 5).,2720945
452,2720945,"Mean of sum of number, duration and severity of exacerbations during 6 months of treatment",cineole,placebo,Significantly decreased,"Mean of sum of number, duration and severity of exacerbations during 6 months of treatment with cineole or placebo*	PLACEBO	CINEOLE		SCORE	SCORE	P VALUE†Sum of exacerbations (number)#	0.9 ± 1.46	0.4 ± 0.82	0.0069Sum of duration (days)#	5.7 ± 8.9	4.0 ± 10.9	0.0210Sum of severity (score)#	1.4 ± 2.2	0.8 ± 1.5	0.0242Summarized parameter(directional test)			0.0120",2720945
453,2720945,"Trouble in breathing, dyspnea in the morning and dyspnea at rest",cineole,placebo,Significantly decreased,Trouble in breathing #	1.8 ± 0.9	2.1 ± 0.9	2.2 ± 1.0	1.9 ± 0.9	2.4 ± 1.0	2.5 ± 1.1	0.0103&Dyspnea in the morning $	1.1 ± 0.7	0.9 ± 0.7	0.7 ± 0.7	1.1 ± 0.8	0.7 ± 0.7	0.5 ± 0.6	0.0466&Dyspnea at rest $	0.7 ± 0.7	0.4 ± 0.6	0.4 ± 0.6	0.6 ± 0.6	0.3 ± 0.5	0.3 ± 0.5	0.0156&,2720945
454,2720945,Dyspnea during exercise,cineole,placebo,No significant difference,Dyspnea during exercise $	2.0 ± 0.6	1.8 ± 0.7	1.7 ± 0.8	2.0 ± 0.6	1.7 ± 0.7	1.5 ± 0.9	0.1252&,2720945
455,3446002,The duration of phototherapy,single dose of 50 mg/kg clofibrate,control group,Significantly decreased,The duration of phototherapy was significantly shorter in clofibrate group (P<0.001).,3446002
456,3446002,side effects,single dose of 50 mg/kg clofibrate,control group,No significant difference,On serial daily examination during phototherapy and up to 2 days after that no problems or side effects were observed. Also for a period of two months no complication was detected.,3446002
457,3446002,Total serum bilirubin level,single dose of 50 mg/kg clofibrate,control group,Significantly decreased,The results show that TSB was significantly decreased after 24 and 48 hours in clofibrate group (P<0.001).,3446002
458,1913177,Postoperative Mortality,components separation technique (CST),prosthetic repair with e-PTFE patch (PR),No significant difference,There was no 30-day mortality.,1913177
459,1913177,Wound complications,components separation technique (CST),prosthetic repair with e-PTFE patch (PR),No significant difference,Wound complications were found in 10 of 19 patients after CST and 13 of 18 patients after PR.,1913177
460,1913177,Reherniation,components separation technique (CST),prosthetic repair with e-PTFE patch (PR),Significantly increased,Reherniation occurred in 10 patients after CST and in 4 patients after PR.,1913177
461,1876597,unadjusted risk of recurrent falciparum parasitemia,dihydroartemisinin-piperaquine ,artemether-lumefantrine,Significantly decreased,"The unadjusted risk of recurrent falciparum parasitemia was significantly lower for participants treated with DP than for those treated with AL after 28 d (11% versus 29%; risk difference [RD] 18%, 95% confidence interval [CI] 11%–26%) and 42 d (43% versus 53%; RD 9.6%, 95% CI 0%–19%) of follow-up.",1876597
462,1876597,the risk of recurrent parasitemia due to possible recrudescence,dihydroartemisinin-piperaquine ,artemether-lumefantrine,Significantly decreased,"the risk of recurrent parasitemia due to possible recrudescence (adjusted by genotyping) was significantly lower for participants treated with DP than for those treated with AL after 28 d (1.9% versus 8.9%; RD 7.0%, 95% CI 2.5%–12%) and 42 d (6.9% versus 16%; RD 9.5%, 95% CI 2.8%–16%).",1876597
463,1876597,Adverse Events,dihydroartemisinin-piperaquine ,artemether-lumefantrine,No significant difference,"Overall, there was no difference in the proportion of study participants who experienced any adverse event of moderate or greater severity between the DP (46%) and AL (42%) treatment groups (p = 0.47).",1876597
464,3387601,Period of mechanical ventilation ,plasma exchange (PE) ,intravenous immunoglobulin (IVIG),Significantly decreased,"Children in the PE group had a shorter period of MV (median 11 days, IQR 11.0 to 13.0) compared to IVIG group (median 13 days, IQR 11.3 to 14.5) with p = 0.037.",3387601
